"join_ip_country","customer_id","price_first_item_purchased","join_pages_visited","prediction(revenue)","Age group","Gender","Campaign"
"Colombia","0b7805d63da",117.0,5.0,242.0451850696818,"senior citizen","Female","false"
"United States","08de700479a",57.0,9.0,201.02715709100934,"senior citizen","Female","false"
"Belgium","19e773a2f7a",102.0,13.0,256.5378606851871,"middle age","Female","false"
"United States","5fb2c4e9f4a",15.5,6.0,232.42003617199032,"senior citizen","Female","false"
"United States","37313ed013a",42.0,10.0,187.67404676041383,"adult","Female","true"
"Japan","e32b285a59a",57.0,11.0,260.67656391251404,"middle age","Male","false"
"United States","35558ada97a",22.0,7.0,187.09358355911237,"middle age","Female","false"
"United States","4f006881a8a",42.0,6.0,244.76133673341326,"middle age","Female","false"
"United States","bfb7635f5fa",102.0,3.0,266.26256075956013,"middle age","Female","false"
"Belgium","a92199ef1ba",57.0,8.0,200.35733536101907,"middle age","Female","false"
"United Kingdom","d75ec5cbd4a",78.0,6.0,213.21772832771057,"adult","Female","true"
"Italy","2e4158ec52a",78.0,7.0,221.16967251615833,"young adult","Male","false"
"Australia","65a2fd4e2fa",57.0,5.0,249.4509743816483,"adult","Female","false"
"United States","b54273e4c7a",10.0,7.0,235.9493808558222,"middle age","Male","false"
"United Kingdom","ffbad5300aa",44.0,9.0,209.62596496268753,"adult","Female","false"
"United States","76eecbe13aa",10.0,11.0,190.61962760383625,"adult","Female","false"
"United Kingdom","287d7d09cba",117.0,8.0,310.54028515731545,"middle age","Male","false"
"United States","6b1f4fc912a",44.0,6.0,184.81799390855883,"young adult","Female","true"
"United States","1848d1c699a",15.5,6.0,259.5642985998056,"middle age","Male","false"
"Japan","beaccf507ca",117.0,5.0,335.09150293253873,"middle age","Male","false"
"United States","775696098aa",44.0,4.0,221.6178979185131,"middle age","Male","false"
"United States","d1f1bd65a4a",44.0,6.0,185.87883230487898,"adult","Female","true"
"Sweden","b187a070d6a",57.0,5.0,250.65341128502862,"middle age","Female","false"
"Germany","2d668f1134a",102.0,6.0,334.74009782948303,"senior citizen","Female","false"
"United States","ea0774b067a",10.0,8.0,226.92883997815616,"senior citizen","Female","false"
"United States","8f903a0121a",44.0,4.0,228.62917814427786,"middle age","Female","false"
"United States","c897b708b1a",102.0,4.0,375.67277554158545,"adult","Male","false"
"Canada","f94479ac4fa",57.0,8.0,189.06471726749152,"adult","Female","true"
"France","491ef8643ba",102.0,9.0,278.74333625257935,"middle age","Male","false"
"United States","175e19d69ca",57.0,4.0,332.29395724938274,"senior citizen","Male","false"
"United States","b4f22aeec0a",10.0,8.0,193.91916935919005,"middle age","Male","false"
"United States","7693e2d906a",42.0,3.0,244.42565696035382,"adult","Male","false"
"Republic of Korea","d602babdeaa",44.0,10.0,213.83210700078507,"middle age","Female","false"
"United States","d360cc5a46a",102.0,5.0,392.6984115735488,"adult","Male","false"
"United States","eb90a3bf92a",15.5,7.0,202.6107288046954,"adult","Female","false"
"United States","ec131a57b3a",44.0,3.0,186.97376034687693,"senior citizen","Male","false"
"Germany","fc50d2d491a",22.0,4.0,183.96704833991998,"middle age","Female","false"
"United States","289c6a0365a",15.5,7.0,258.8040984882725,"senior citizen","Male","false"
"United States","19baf70071a",78.0,6.0,233.2206834488246,"senior citizen","Female","false"
"United States","e6b91123f0a",102.0,6.0,304.10567629276574,"adult","Female","false"
"China","d55681c9dda",102.0,8.0,213.7920387088168,"middle age","Female","false"
"United States","5ea13e6646a",44.0,4.0,182.6838579435403,"senior citizen","Male","true"
"United States","a7f1b2de16a",22.0,6.0,245.03607360303897,"middle age","Male","false"
"China","1797af44fea",117.0,6.0,194.67406500716282,"adult","Male","false"
"Germany","59d17a9edfa",102.0,2.0,288.85483357869435,"adult","Male","false"
"United States","2f93e16fd7a",44.0,6.0,189.95275558203457,"senior citizen","Male","false"
"United States","95ccf51aaaa",57.0,3.0,218.95465303229827,"middle age","Female","false"
"United States","2b7bc97a89a",22.0,9.0,255.32923214842074,"adult","Male","false"
"Norway","9c2b50b44da",78.0,5.0,237.2112837690393,"senior citizen","Female","false"
"Switzerland","6b745aa803a",117.0,7.0,272.6380927395259,"middle age","Male","true"
"United States","c0e0285cc8a",22.0,3.0,195.29834886139258,"adult","Female","false"
"Japan","be4b773e36a",22.0,5.0,189.4129522726809,"middle age","Female","false"
"China","0b36951bd1a",117.0,5.0,185.29184151718266,"senior citizen","Female","false"
"United States","33be180452a",57.0,6.0,233.17833882688902,"adult","Female","false"
"United States","15639bcbe1a",78.0,3.0,300.05595660719166,"middle age","Female","false"
"United States","61ed8a6162a",28.0,7.0,272.81048512296155,"middle age","Male","false"
"United States","db02895156a",15.5,3.0,213.87291478524585,"senior citizen","Female","false"
"United States","a8db0e31e8a",15.5,7.0,188.81080605989592,"young adult","Female","false"
"United States","f36f244d77a",15.5,10.0,186.5447739484488,"middle age","Female","false"
"United States","75e87b6136a",22.0,4.0,190.78464084450044,"middle age","Male","false"
"Australia","d9b49f51faa",42.0,8.0,204.8610517622942,"adult","Male","false"
"United States","f21fafecc4a",44.0,6.0,277.17806255302,"senior citizen","Female","false"
"Republic of Korea","1f61df0beea",78.0,5.0,282.63478950791097,"senior citizen","Female","false"
"Australia","5892ed4df9a",57.0,7.0,188.0791156852443,"adult","Female","true"
"United States","fe9c9f7452a",102.0,3.0,380.2652148939865,"senior citizen","Male","false"
"United States","1bd2b56b42a",22.0,6.0,215.8769300164035,"middle age","Female","false"
"United States","16fb4943eba",117.0,7.0,280.38810069337023,"adult","Male","true"
"United States","fff24dd2b8a",102.0,4.0,263.0604560457924,"adult","Female","true"
"Iran","d23508cf29a",102.0,7.0,207.1287124133583,"middle age","Female","false"
"Chile","3e5a96e4c2a",102.0,8.0,206.6515570844364,"senior citizen","Female","false"
"Germany","637960f303a",117.0,5.0,326.5012674020215,"adult","Female","false"
"Sweden","a6a8f68786a",44.0,4.0,214.7013233243515,"middle age","Female","false"
"United States","5e0f17bb1aa",117.0,10.0,367.97030204639265,"adult","Female","false"
"United States","5b603b161ea",44.0,3.0,207.0947452792559,"adult","Female","false"
"United States","a932cd1716a",57.0,14.0,271.64983757832414,"middle age","Female","false"
"United States","7cfb91e65ea",44.0,6.0,207.91732352302614,"adult","Female","false"
"United States","8be0442858a",102.0,6.0,314.13992369667795,"middle age","Female","false"
"United States","98581cee67a",15.5,7.0,217.83509416114418,"middle age","Male","false"
"China","0b3f2d0b24a",102.0,5.0,214.56430041540153,"middle age","Male","false"
"United States","3ff955056ba",22.0,5.0,196.26572749470034,"adult","Female","false"
"Sweden","3717d388d8a",10.0,11.0,196.47574490708558,"senior citizen","Female","false"
"France","b837d2730da",44.0,7.0,196.38369305293543,"adult","Female","false"
"United States","e782c6a2b6a",57.0,7.0,204.02310536276985,"adult","Female","true"
"United States","57991919baa",28.0,5.0,255.02106959558034,"adult","Male","false"
"Germany","f353c785b4a",42.0,6.0,246.54469922165256,"adult","Male","false"
"United Kingdom","cde4440b8fa",57.0,9.0,217.24308833587565,"adult","Male","false"
"France","616fb1ee34a",78.0,8.0,204.84320617501174,"middle age","Female","true"
"Germany","7efc46d86ea",102.0,4.0,369.00357022895423,"senior citizen","Male","false"
"United States","d7f5db9e0da",117.0,2.0,319.04319888451164,"adult","Female","false"
"United States","4d77871585a",42.0,7.0,300.64544807152146,"senior citizen","Male","false"
"United States","e9d50fb4cca",15.5,7.0,241.5311491670254,"adult","Male","false"
"Austria","bf40e8fee7a",42.0,5.0,210.87777390350504,"middle age","Female","false"
"Germany","9b31896140a",57.0,6.0,182.70710270972774,"senior citizen","Female","false"
"United States","ce9873d43ea",44.0,7.0,259.5399003770468,"adult","Female","false"
"Netherlands","91d36aee11a",44.0,6.0,234.4403195650036,"adult","Male","false"
"United States","1d9f129efca",22.0,7.0,203.63566880592464,"adult","Female","false"
"United States","36ece6a95aa",15.5,6.0,205.03155535734925,"middle age","Male","false"
"United States","679547dc3ba",57.0,5.0,289.8652820769207,"middle age","Male","false"
"United States","679547dc3ba",28.0,5.0,204.6711759906605,"middle age","Female","false"
"United States","679547dc3ba",44.0,5.0,261.0820705356554,"middle age","Male","false"
"United States","9efbcddcbfa",42.0,5.0,254.83545716938193,"adult","Female","false"
"United States","5fdba65094a",102.0,9.0,243.984809206333,"senior citizen","Female","true"
"United States","d10add36dda",44.0,3.0,255.28373264520891,"middle age","Female","false"
"Japan","0f5acf2cc2a",42.0,9.0,191.84622505943585,"adult","Male","false"
"Finland","f74c3abe28a",44.0,8.0,194.7988846367092,"middle age","Male","false"
"United States","fd78421f0da",22.0,13.0,215.13590108539512,"adult","Female","false"
"United States","cbb92a6793a",15.5,5.0,184.4234471229558,"young adult","Female","false"
"United States","d3cbf5cacea",44.0,5.0,182.92688214295725,"middle age","Female","true"
"Germany","bc2e4c8a76a",44.0,6.0,209.66640480434455,"adult","Female","false"
"United States","efd8bd2d0fa",44.0,12.0,264.0535057448208,"senior citizen","Male","false"
"United States","d1f90be449a",42.0,5.0,238.1164881973993,"adult","Female","false"
"Qatar","2dc633c8afa",44.0,6.0,355.91232663381686,"middle age","Female","false"
"United States","7ca803ee54a",44.0,9.0,232.34035912041622,"adult","Female","false"
"United States","413bcfa578a",78.0,4.0,310.97397401081105,"middle age","Male","false"
"Germany","dc8af985f0a",22.0,4.0,225.94115857356545,"senior citizen","Male","false"
"United States","0d761f1789a",15.5,6.0,232.42003617199032,"senior citizen","Female","false"
"United States","660a5547d2a",28.0,7.0,234.0645933255235,"adult","Female","false"
"Australia","5173ea3554a",44.0,8.0,194.72955519080833,"middle age","Female","false"
"Spain","1faebb91bda",102.0,7.0,326.79478412071103,"adult","Male","false"
"United States","98e044d837a",42.0,5.0,183.47351619513648,"middle age","Male","true"
"United States","fd274524a6a",42.0,8.0,231.3279437963336,"adult","Female","false"
"United States","37fffcf9fba",15.5,6.0,198.70042180914078,"adult","Male","false"
"United Kingdom","9fa49467c9a",42.0,3.0,195.82282611690846,"adult","Female","false"
"United States","dfabe8ae77a",44.0,3.0,188.1318534493067,"middle age","Male","false"
"Canada","1d7a57db10a",44.0,4.0,195.45757035570392,"middle age","Male","false"
"United States","ee54194e5ca",57.0,5.0,206.05425034832288,"adult","Female","true"
"Kuwait","f13b21310ca",57.0,6.0,226.45984932127635,"adult","Male","false"
"United States","0b714e6b77a",44.0,6.0,265.5827099557758,"middle age","Female","false"
"France","57799c90e0a",117.0,6.0,297.64031367567844,"middle age","Female","false"
"Taiwan","5e4f418a6fa",102.0,8.0,348.59215688814896,"adult","Male","false"
"Japan","db3eac8eeba",22.0,4.0,207.92119646254145,"middle age","Male","false"
"United States","11e6c07686a",42.0,9.0,185.45430298865142,"adult","Female","true"
"China","4212137162a",117.0,5.0,185.29184151718266,"senior citizen","Female","false"
"Austria","385c114405a",44.0,5.0,223.42566431227345,"adult","Female","false"
"United States","9ca74ec231a",44.0,6.0,184.5893577901805,"senior citizen","Female","false"
"Republic of Korea","201c363af8a",44.0,4.0,190.48304846613226,"middle age","Female","false"
"United States","cf68460115a",15.5,7.0,220.33449079558991,"adult","Male","false"
"Canada","c1c1e74e5ea",42.0,10.0,220.06063446013576,"adult","Female","false"
"Italy","6f282e1989a",57.0,9.0,231.5511853209486,"adult","Male","false"
"Singapore","457098c1e2a",28.0,3.0,199.00388637378148,"adult","Female","false"
"United States","4dfaa5fde6a",57.0,7.0,326.45433253125464,"adult","Male","false"
"France","ce69ee7399a",102.0,6.0,272.1041865260862,"middle age","Female","false"
"United States","0b11e6f7dea",42.0,10.0,254.91244015919852,"adult","Male","false"
"United States","0ba838787da",117.0,9.0,412.4055272230562,"senior citizen","Male","false"
"United States","b1c6384e2da",57.0,1.0,208.33778747305905,"adult","Female","false"
"France","b6a2415943a",28.0,9.0,183.95754146333135,"adult","Female","false"
"United States","f78097c0baa",57.0,11.0,290.3101328801184,"adult","Male","false"
"United States","b64bd4b2d0a",117.0,7.0,324.89653143818686,"adult","Female","false"
"United States","47a9378d5ca",44.0,14.0,186.97867239831595,"adult","Female","true"
"United States","42a3d8bcbaa",57.0,3.0,200.17301136705368,"senior citizen","Female","true"
"United States","83502ab0b4a",44.0,5.0,192.9477203817989,"adult","Female","true"
"United States","44ed8acd59a",57.0,9.0,203.68634685951935,"adult","Female","true"
"Germany","fc66aaf24aa",28.0,3.0,203.5594482020698,"senior citizen","Female","false"
"United States","c0b4ac8df0a",22.0,7.0,194.41300054438528,"middle age","Female","false"
"Italy","c8e312476ea",44.0,6.0,202.52114721327771,"middle age","Female","false"
"United States","fc04bf9f83a",102.0,5.0,283.56554249357,"adult","Male","true"
"United States","22fb74fc71a",42.0,6.0,250.44207207866938,"adult","Female","false"
"United States","1940de6fa3a",57.0,4.0,194.09289629319738,"senior citizen","Female","true"
"Norway","7dbb5eb4eca",117.0,5.0,258.2310633506358,"senior citizen","Female","true"
"China","8c8159092fa",102.0,5.0,213.25659418180942,"adult","Male","false"
"United States","c4d4b5c586a",10.0,6.0,226.08707859673785,"adult","Male","false"
"Canada","b5f6604148a",22.0,13.0,187.64016405561165,"adult","Female","false"
"United States","a0532e943ea",57.0,7.0,202.660346533631,"senior citizen","Male","true"
"United States","7d56bb51e5a",15.5,8.0,268.2588918684707,"senior citizen","Male","false"
"Japan","badf159217a",117.0,1.0,248.0901801706016,"adult","Female","true"
"United States","d23136116da",44.0,7.0,186.56074389257714,"adult","Female","true"
"United States","d23136116da",44.0,7.0,186.56074389257714,"adult","Female","true"
"United States","9ed6c1ac78a",78.0,13.0,287.5051184284714,"middle age","Female","false"
"United States","218013bf23a",15.5,7.0,232.9314543214927,"senior citizen","Female","false"
"Spain","e0ea615ecba",57.0,7.0,191.96739806660452,"middle age","Female","false"
"United States","294a4070d6a",15.5,4.0,205.3841799430638,"adult","Male","false"
"United States","3d0d7caaf7a",15.5,6.0,199.51690361415496,"middle age","Male","false"
"United Kingdom","c6041a3d17a",78.0,3.0,208.18148332180454,"senior citizen","Female","false"
"United Kingdom","c6041a3d17a",117.0,3.0,241.82233117256638,"senior citizen","Female","false"
"United States","4451a96275a",102.0,7.0,329.8503706583702,"adult","Female","false"
"United States","812de52e48a",28.0,3.0,202.48379943796286,"adult","Male","false"
"United States","ac554eb9a4a",15.5,8.0,241.69770668968175,"adult","Male","false"
"United States","2f7c85b401a",44.0,7.0,210.52237589032666,"young adult","Female","false"
"United States","ec2e7178d1a",44.0,4.0,183.3125936523338,"middle age","Female","true"
"United States","dc8d44dac6a",28.0,4.0,226.950229623246,"middle age","Female","false"
"United States","4de7a1ad98a",44.0,6.0,185.39770515579318,"adult","Female","true"
"Sweden","44a614d3efa",42.0,7.0,187.39413213808933,"middle age","Female","false"
"Japan","d4d5d64e0da",28.0,6.0,205.85933142077823,"senior citizen","Female","false"
"United States","3b700caf91a",28.0,9.0,247.21992509903595,"senior citizen","Female","false"
"Australia","bc85b0e0fea",57.0,5.0,248.6778563411473,"adult","Female","false"
"United States","6dc0708167a",28.0,7.0,266.78291675582545,"adult","Male","false"
"Republic of Korea","4e805cbdd6a",102.0,3.0,280.67059720542454,"adult","Male","false"
"Italy","11670e878ba",117.0,3.0,338.3842262928452,"senior citizen","Male","false"
"France","f506a07d14a",117.0,3.0,289.53460908674754,"adult","Female","false"
"United States","11444636b5a",42.0,5.0,310.154538806363,"senior citizen","Male","false"
"Japan","a0c4a527dba",44.0,14.0,225.12166480212423,"senior citizen","Female","false"
"Republic of Korea","e73e486b21a",28.0,10.0,183.30036613987954,"middle age","Female","false"
"United States","57fae96e85a",57.0,4.0,202.88970560081097,"senior citizen","Female","false"
"Japan","97e11a54e8a",28.0,4.0,182.90780226244868,"adult","Female","false"
"Germany","d459bc361da",44.0,5.0,215.59229396435012,"adult","Female","false"
"Mexico","ae32494679a",102.0,6.0,258.96374922796696,"adult","Male","false"
"Germany","745c75e917a",28.0,4.0,204.43274747047002,"middle age","Female","false"
"United States","f9b797498da",15.5,13.0,201.7661344542094,"middle age","Female","false"
"Republic of Korea","901aa06d4ea",117.0,5.0,327.43050327574815,"middle age","Female","false"
"Norway","8cbb76a23ca",44.0,6.0,195.23378843113375,"senior citizen","Male","false"
"United States","f0d8627aaaa",28.0,5.0,188.59638027133627,"adult","Female","false"
"United States","516cc91b8ea",44.0,6.0,318.69776968281803,"senior citizen","Male","false"
"Unknown","ed5d277a23a",57.0,11.0,201.17945188176742,"adult","Female","false"
"United States","6b628063d4a",44.0,12.0,265.9625271466667,"middle age","Female","false"
"Japan","acbe9e29a8a",102.0,3.0,214.58102950549437,"young adult","Female","false"
"Germany","0d2e0124a5a",44.0,6.0,270.78451312537675,"senior citizen","Male","false"
"United States","63d3151aa5a",22.0,4.0,206.82897662635085,"middle age","Female","false"
"United States","9327e4ab32a",57.0,6.0,228.51944316072357,"middle age","Female","false"
"United States","ca0fe68d17a",102.0,5.0,331.29234695481045,"adult","Male","false"
"China","4252918b9da",102.0,5.0,205.71960066722647,"adult","Female","false"
"Republic of Korea","d32834f83fa",44.0,6.0,206.75536464877217,"adult","Female","false"
"United States","aa67bcc206a",78.0,7.0,283.4299179053521,"adult","Female","false"
"United States","58dbc4a3bca",57.0,1.0,196.834627901165,"senior citizen","Male","true"
"United States","546f62e919a",42.0,6.0,205.61260368135092,"middle age","Female","false"
"United States","8a3383d96fa",78.0,8.0,254.76913220975658,"middle age","Female","false"
"United States","05996d1beba",57.0,9.0,253.01390386587656,"adult","Male","false"
"United States","7272c52a0ca",78.0,8.0,229.53334395832462,"adult","Female","true"
"United States","01a6a4715fa",42.0,7.0,254.7263489924666,"adult","Female","false"
"Japan","6978497e5fa",102.0,1.0,201.29364504101937,"young adult","Female","false"
"United States","e04c8c0a0aa",22.0,5.0,229.2816132801289,"middle age","Female","false"
"United States","79f419cab7a",44.0,4.0,249.3895040863044,"adult","Male","false"
"United States","89b04226e9a",44.0,5.0,222.00376350665533,"adult","Female","false"
"United States","63a2a3ab64a",42.0,5.0,282.9106404368347,"adult","Male","false"
"United States","285bb01377a",22.0,5.0,202.80814557159903,"adult","Female","false"
"United States","8a0d495f25a",15.5,5.0,225.97533175880938,"middle age","Female","false"
"Republic of Korea","2cbccaf3f1a",102.0,10.0,257.1484864485207,"middle age","Female","false"
"United States","e05cf39f33a",44.0,4.0,204.9045680337617,"adult","Female","false"
"Sweden","8937220987a",15.5,7.0,186.26246918743345,"adult","Female","false"
"United States","676bc29aafa",44.0,9.0,182.96701790497767,"senior citizen","Female","false"
"United States","7f39a03858a",22.0,8.0,256.27434214590556,"adult","Male","false"
"Spain","a5dce85a67a",102.0,6.0,227.72256599972565,"middle age","Male","true"
"Netherlands","87f794127ea",28.0,6.0,245.2709663091461,"middle age","Male","false"
"United States","d47b20fb1aa",78.0,7.0,290.15017292475125,"middle age","Male","false"
"United States","4ad3069862a",57.0,6.0,210.18456786891403,"adult","Female","true"
"Japan","8316a28befa",15.5,6.0,186.86835958850736,"middle age","Female","false"
"United States","b046ad1f2da",44.0,5.0,287.1421035623167,"adult","Male","false"
"United States","3004fda516a",15.5,7.0,242.31061345924016,"adult","Male","false"
"Australia","87b22a617ca",57.0,12.0,189.42745978169796,"adult","Female","true"
"United States","3e7859ad35a",44.0,7.0,277.52037213748144,"senior citizen","Female","false"
"United States","64a09a97c0a",28.0,3.0,210.38077285059117,"adult","Female","false"
"Japan","0e169e6d8aa",28.0,5.0,187.53421410911602,"adult","Female","false"
"United States","1f72896234a",22.0,5.0,203.51671609184933,"adult","Male","false"
"United States","b4ebf4bc50a",78.0,5.0,312.6756038510762,"adult","Female","false"
"Germany","99c38ad5b1a",42.0,10.0,204.01808176685333,"middle age","Male","false"
"Canada","6615bfaca8a",22.0,5.0,191.78481163715514,"adult","Female","false"
"Canada","6615bfaca8a",44.0,5.0,248.9395958864311,"adult","Male","false"
"Austria","941366072ea",42.0,5.0,208.81437213721966,"adult","Male","false"
"Germany","1018e181f4a",44.0,3.0,202.02016688519524,"adult","Male","false"
"United States","3b3092c437a",102.0,1.0,237.4789820444215,"adult","Female","false"
"Greece","93bd24e31fa",102.0,9.0,273.40924428079467,"middle age","Male","false"
"United Kingdom","12184defa9a",78.0,6.0,249.38587108294652,"middle age","Female","false"
"United Kingdom","9f83df7427a",44.0,4.0,218.7120665294254,"adult","Male","false"
"United States","94723245b6a",57.0,6.0,202.5673537198998,"senior citizen","Female","false"
"United States","f59a306872a",44.0,5.0,210.9517044893867,"adult","Female","false"
"United States","90584d9d08a",78.0,3.0,205.2359244799842,"young adult","Female","false"
"United States","c5181fff67a",102.0,3.0,304.20720403388674,"middle age","Female","false"
"United States","f6d602122aa",44.0,7.0,244.8604096823891,"adult","Female","false"
"United States","a3c7d86ecba",102.0,4.0,323.71729639441315,"adult","Female","false"
"Luxembourg","a9655c5a60a",10.0,4.0,303.8630197229369,"senior citizen","Male","false"
"Sweden","2c1a82798ea",28.0,9.0,208.49060556429833,"adult","Male","false"
"Australia","49f701d2a3a",57.0,7.0,238.73031872702023,"adult","Female","false"
"United States","190fef62e1a",57.0,5.0,200.6827226738684,"middle age","Female","true"
"United States","5432ab904ca",44.0,5.0,258.47885373065594,"adult","Female","false"
"Germany","e61f9feb81a",15.5,9.0,183.5303915375538,"middle age","Female","false"
"Canada","630fcc9fd1a",102.0,5.0,246.67557296141902,"senior citizen","Female","false"
"United States","d62fb8f978a",28.0,5.0,207.95181587746026,"adult","Female","false"
"United States","15207bdd59a",57.0,5.0,200.9806442274457,"middle age","Female","true"
"United States","d77cc29752a",42.0,5.0,218.68778130674747,"adult","Female","false"
"United States","b8ddaafb7ba",57.0,8.0,352.0625029138552,"senior citizen","Male","false"
"United States","887b6d6039a",44.0,5.0,256.60577747775477,"adult","Female","false"
"United States","d9b05b4b62a",78.0,9.0,287.0305082100836,"adult","Female","false"
"United States","489d7d90e6a",22.0,5.0,201.81022543060922,"middle age","Female","false"
"Republic of Korea","60f0b630a5a",57.0,5.0,220.12864652386673,"adult","Female","false"
"United States","7d78a64168a",44.0,5.0,185.16827623722412,"adult","Female","true"
"Singapore","e293a81558a",15.5,5.0,190.0099225444916,"middle age","Male","false"
"United States","6995a17e34a",102.0,3.0,342.4183819940585,"senior citizen","Female","false"
"Japan","efdee5f70ea",57.0,14.0,203.0331643990863,"adult","Female","false"
"United States","f85b947f81a",78.0,5.0,236.68266412861033,"adult","Female","true"
"Italy","4454c95ca2a",117.0,3.0,250.6022593503476,"middle age","Male","false"
"Switzerland","06cd7ada5aa",102.0,5.0,268.7297109822613,"senior citizen","Male","false"
"United States","9c4b7e1a56a",22.0,8.0,215.77780097277164,"middle age","Female","false"
"United States","9c4b7e1a56a",28.0,8.0,223.2952191277054,"middle age","Female","false"
"United States","7b2f846caca",57.0,4.0,212.8502809163067,"senior citizen","Male","false"
"Germany","8d217f173ca",102.0,10.0,339.97080327900835,"senior citizen","Female","false"
"Norway","cc3286427ea",78.0,4.0,339.2454493842438,"middle age","Female","false"
"United States","15639bcbe1a",44.0,3.0,238.2807250280719,"middle age","Female","false"
"United States","ea0c3cc71ea",42.0,6.0,299.0068897010057,"middle age","Male","false"
"United States","d0c098cf6ca",117.0,4.0,269.10326757860565,"senior citizen","Female","false"
"United Kingdom","20ea48dd3aa",44.0,4.0,187.80061196888113,"middle age","Male","false"
"United States","d86f965c37a",28.0,6.0,209.62642522757068,"adult","Male","false"
"United States","be834da61aa",57.0,5.0,253.23401866974007,"adult","Female","false"
"United States","c3e8c0d0fda",10.0,6.0,222.82899378707918,"adult","Male","false"
"Denmark","d85a0a2341a",44.0,5.0,213.55245609025866,"adult","Female","false"
"United States","0f59c66a68a",57.0,1.0,208.33778747305905,"adult","Female","false"
"United States","d2f7644394a",42.0,8.0,272.5103768403286,"senior citizen","Female","false"
"United States","d2f7644394a",44.0,8.0,321.87340157767545,"senior citizen","Male","false"
"Luxembourg","20279d1764a",22.0,4.0,318.67800531696975,"adult","Male","false"
"Canada","09a77aafdaa",15.5,6.0,184.31990072996706,"young adult","Male","false"
"United States","649226e383a",44.0,7.0,210.52237589032666,"young adult","Female","false"
"Mexico","f08cab2ed4a",78.0,6.0,190.1890346123255,"middle age","Female","false"
"France","86ec93aceaa",44.0,5.0,207.23098334031883,"adult","Male","false"
"United States","6504619d56a",44.0,6.0,196.03642214447746,"adult","Male","true"
"United States","f56a167564a",42.0,8.0,290.2006933871917,"adult","Male","false"
"United States","4f0966ccdea",22.0,7.0,219.56455683852693,"middle age","Male","false"
"United States","fd5dc67fe8a",117.0,5.0,260.59429509775237,"middle age","Female","true"
"United States","f6c41f4280a",44.0,9.0,199.81247375328684,"middle age","Female","false"
"Republic of Korea","6112d432a4a",42.0,7.0,198.95420300613034,"middle age","Male","false"
"United Kingdom","a0f901d0cda",44.0,4.0,205.5761628566683,"adult","Female","false"
"Switzerland","671b385abaa",117.0,4.0,250.4765453563724,"senior citizen","Female","true"
"Algeria","77beb4965ba",117.0,5.0,216.06524773556956,"adult","Male","false"
"United States","3bc2fd91b2a",102.0,7.0,370.4299310004608,"adult","Female","false"
"United States","15391374cfa",44.0,3.0,190.66160823406025,"adult","Female","true"
"United States","061d160e77a",22.0,9.0,193.25278774677597,"middle age","Female","false"
"United States","b5d78c6d73a",102.0,10.0,332.9634509402067,"middle age","Female","false"
"Canada","831d7d8f37a",57.0,7.0,193.7470428664813,"senior citizen","Male","false"
"United States","fa2e9da963a",10.0,9.0,190.3836781591776,"middle age","Female","false"
"Argentina","1b79449c17a",117.0,3.0,209.70909376252737,"adult","Female","true"
"Republic of Korea","2598789b37a",57.0,5.0,204.51706939953965,"middle age","Female","false"
"Sweden","8ed3510ad5a",22.0,7.0,203.42987364220014,"middle age","Female","false"
"United States","01c824a51da",44.0,9.0,240.67306179523644,"adult","Male","false"
"United States","3f8f47a04ba",117.0,6.0,341.4140180767331,"middle age","Female","false"
"Japan","40b441a6a3a",42.0,7.0,192.29909172645353,"adult","Male","false"
"United States","991ce56b92a",15.5,6.0,216.70472863981934,"adult","Female","false"
"United States","db44c9a378a",102.0,3.0,286.3239062451686,"adult","Male","true"
"United States","3d92f375ada",57.0,4.0,247.58132607860276,"young adult","Male","false"
"United States","913e0fba7da",15.5,8.0,232.91312217981152,"senior citizen","Female","false"
"United States","62342b28faa",78.0,5.0,233.19030053043812,"senior citizen","Female","false"
"Japan","d4eae10f1ca",22.0,5.0,206.45720536027045,"middle age","Male","false"
"United States","788ef8b92aa",22.0,9.0,188.90669455068894,"middle age","Male","false"
"United States","fea4508428a",57.0,6.0,284.2422159481675,"adult","Female","false"
"United States","f036d4aa10a",44.0,6.0,209.62821597944094,"young adult","Female","false"
"Canada","aa413ba074a",42.0,5.0,200.76976566788102,"middle age","Male","false"
"United States","541ea713bfa",15.5,6.0,243.82997206829904,"adult","Male","false"
"United States","16baaf1336a",22.0,9.0,210.84225131441778,"middle age","Female","false"
"Mexico","c89ac80aa6a",102.0,8.0,255.18220177833183,"senior citizen","Female","false"
"United States","023b9edcdfa",42.0,5.0,186.86070167129498,"senior citizen","Male","false"
"United States","3855038487a",28.0,8.0,186.59232017662276,"middle age","Female","false"
"Japan","39152377faa",28.0,6.0,213.8488604825779,"adult","Male","false"
"Japan","bdf621071fa",117.0,8.0,330.1526106877486,"adult","Female","false"
"Iceland","cf11f28cd6a",10.0,7.0,220.64467781742155,"middle age","Male","false"
"United States","4cfe483de1a",44.0,8.0,183.48741767125358,"senior citizen","Female","false"
"France","20e7f31e77a",15.5,7.0,191.5703920640247,"adult","Male","false"
"Netherlands","d859db9132a",22.0,4.0,207.79912223202683,"senior citizen","Female","false"
"Republic of Korea","98e133eb92a",42.0,6.0,203.81544802054282,"middle age","Female","false"
"Singapore","6ac87ccf12a",42.0,5.0,224.21779838945443,"adult","Female","false"
"France","6f9e7a819ea",102.0,5.0,316.84691891569224,"middle age","Male","false"
