"join_ip_country","customer_id","price_first_item_purchased","join_pages_visited","prediction(revenue)","Age group","Gender","Campaign"
"Argentina","56cdb79ab1a",22.0,7.0,120.40619454533305,"adult","Female","false"
"Poland","2ad5b6da33a",42.0,7.0,150.2203695222744,"middle age","Female","false"
"China","10048358b8a",10.0,7.0,76.65019994652766,"adult","Male","true"
"Brazil","2a016f9b51a",42.0,7.0,108.9328805455601,"middle age","Male","true"
"Italy","f947b3303aa",44.0,7.0,143.1370196074941,"senior citizen","Male","true"
"Australia","5b05ae93dda",10.0,5.0,157.57636456797164,"adult","Female","false"
"China","a536d30160a",15.5,5.0,88.38411679768066,"middle age","Female","false"
"France","7bc7ed0703a",15.5,10.0,152.5411314357931,"adult","Female","false"
"United States","ff0994e734a",15.5,6.0,171.46145139414915,"middle age","Female","false"
"Netherlands","7f11154a15a",22.0,4.0,176.31427222337607,"middle age","Male","false"
"United Kingdom","c2a6f048ada",44.0,5.0,161.29535936371326,"senior citizen","Female","true"
"Japan","76aad8cc8aa",22.0,6.0,178.65928140697906,"adult","Female","false"
"China","05522c3761a",10.0,6.0,69.23599028389506,"senior citizen","Female","true"
"Kenya","ccf2a8e165a",15.5,4.0,74.06938149909317,"middle age","Female","false"
"Taiwan","9bd89718d0a",22.0,9.0,175.58496315099183,"young adult","Male","false"
"China","130538c5c9a",57.0,9.0,117.82398862979346,"senior citizen","Female","false"
"South Africa","fc25ed84c0a",44.0,8.0,132.3423440449041,"adult","Female","false"
"United States","d41e15596aa",44.0,5.0,177.6321887899605,"senior citizen","Female","true"
"New Zealand","429ef46adea",15.5,6.0,148.1462658136988,"adult","Female","false"
"Germany","4fcc87fbf8a",15.5,10.0,182.1205851068636,"young adult","Male","false"
"Russia","8fe9bc18f8a",15.5,5.0,102.7901838502033,"adult","Male","true"
"Argentina","bf169f6750a",22.0,9.0,135.0507131484167,"middle age","Female","false"
"Germany","bd787cfaeba",15.5,10.0,139.56238968031732,"adult","Female","true"
"Portugal","b613e70fd9a",42.0,4.0,134.7164857077093,"adult","Female","true"
"Belgium","bfbfdec034a",10.0,11.0,131.1623950759554,"middle age","Female","true"
"Pakistan","6397c9181aa",28.0,3.0,82.56813584865748,"adult","Female","false"
"Russia","dc533d5b59a",42.0,4.0,120.63931947693442,"adult","Female","true"
"Brazil","6be69dfa37a",28.0,7.0,115.83720719609099,"middle age","Male","false"
"Germany","167c326010a",42.0,3.0,172.930575546821,"middle age","Female","false"
"China","e69051bf72a",22.0,3.0,83.4817865123413,"senior citizen","Male","false"
"Peru","a05198930ba",15.5,4.0,88.45896193937318,"adult","Female","false"
"Netherlands","5edb37663ca",10.0,3.0,168.28347825077324,"adult","Female","false"
"France","804fb3c3b8a",10.0,5.0,148.37485528105225,"young adult","Male","false"
"Trinidad and Tobago","60652a34fea",28.0,5.0,113.93703307165845,"senior citizen","Female","false"
"Japan","6776193035a",15.5,4.0,132.90532484077988,"senior citizen","Male","false"
"United Kingdom","dc39047cf1a",42.0,14.0,158.22599943063523,"senior citizen","Female","false"
"United Kingdom","25cd72d16ea",44.0,5.0,160.8267579959542,"middle age","Male","true"
"Iceland","c83e39ecf1a",42.0,7.0,168.56742681070094,"adult","Female","true"
"China","2df475b6a3a",15.5,5.0,79.7199144845118,"middle age","Male","true"
"Romania","4ff5ad5e0da",44.0,7.0,113.36108508413992,"young adult","Male","true"
"Japan","e3f009f6e8a",22.0,12.0,130.0885710849047,"senior citizen","Male","true"
"United Kingdom","89083a5be3a",44.0,5.0,161.13485314607618,"senior citizen","Female","true"
"Canada","3a9c07a7d5a",42.0,1.0,154.06616694643913,"senior citizen","Female","false"
"Japan","bb94f6358fa",44.0,4.0,164.7469362982429,"adult","Female","true"
"Russia","f985670f5da",28.0,5.0,112.4588547217015,"adult","Male","true"
"Republic of Korea","6943a18a1aa",42.0,6.0,162.33203868308806,"adult","Female","true"
"Republic of Korea","6943a18a1aa",28.0,6.0,147.63902782894456,"adult","Female","true"
"United States","9f45a9d6eba",10.0,2.0,152.73841376586742,"middle age","Female","true"
"Hong Kong","9e522cb68ea",28.0,13.0,164.36239835146267,"adult","Female","true"
"United States","3f5c40c46ca",10.0,8.0,150.24562915337498,"middle age","Female","true"
"United States","5e6783af19a",28.0,7.0,165.67147803509033,"senior citizen","Female","false"
"United States","a4dc1548afa",15.5,10.0,153.35592820732967,"middle age","Female","true"
"United States","5e12f0f27ea",10.0,8.0,173.21489223657846,"adult","Female","false"
"United States","d63a57d9e5a",10.0,3.0,167.23622723570327,"adult","Male","false"
"Japan","fc549120eea",28.0,5.0,165.72999305924031,"adult","Female","false"
"Japan","6dadc8ea52a",28.0,9.0,169.00925422916185,"middle age","Female","false"
"United States","57f47a0080a",42.0,3.0,181.53197592878607,"senior citizen","Female","false"
"United States","94901060b4a",15.5,9.0,152.84995865862277,"senior citizen","Female","true"
"United States","7555c71c46a",10.0,7.0,167.83699640271476,"middle age","Female","false"
"United States","82a022e097a",22.0,2.0,166.0340455626302,"adult","Female","false"
"Japan","a2c175080ca",22.0,5.0,139.96876005103044,"adult","Female","true"
"South Africa","4c34470daca",78.0,5.0,178.764618433924,"adult","Female","false"
"United States","3dbb443683a",10.0,6.0,173.8555439841993,"middle age","Female","false"
"United States","131c05260da",22.0,2.0,170.49832493566606,"middle age","Male","false"
"Japan","27717d3a04a",28.0,10.0,146.0099069125689,"adult","Female","true"
"China","b769d4d533a",10.0,5.0,67.16035704926696,"senior citizen","Female","true"
"South Africa","56bdeef965a",28.0,5.0,90.75562451322483,"senior citizen","Male","true"
"China","ad18e6af59a",44.0,6.0,120.51755082773184,"middle age","Male","false"
"United Kingdom","82b0930322a",22.0,3.0,142.00586242023877,"adult","Male","false"
"Algeria","4c239ceddaa",28.0,6.0,97.1575219248434,"adult","Female","false"
"China","01fbc7610ca",42.0,4.0,100.8115547268354,"senior citizen","Female","false"
"China","117d7c6e5da",44.0,7.0,98.64020473473755,"adult","Female","true"
"China","b239143803a",15.5,4.0,84.24607920925396,"adult","Female","false"
"Italy","953fae868ea",42.0,4.0,148.2251553960456,"middle age","Female","true"
"United Kingdom","8fe61e448ca",15.5,2.0,146.12243422989906,"adult","Female","false"
"China","2d6b420e31a",44.0,7.0,102.43465969241458,"senior citizen","Female","false"
"Ecuador","3b6d902ab1a",22.0,7.0,86.08579296553935,"senior citizen","Male","false"
"Austria","97787dad7ea",15.5,6.0,139.2645005820209,"adult","Male","true"
"Finland","54b6e1a263a",44.0,10.0,180.79619642982772,"young adult","Female","false"
"Unknown","a123721605a",22.0,4.0,158.1920068119997,"middle age","Male","false"
"Slovak Republic","cf988a40e5a",42.0,4.0,162.33141944920823,"senior citizen","Female","false"
"United States","97655071b6a",10.0,6.0,156.84293379287902,"adult","Female","true"
"United States","ca9599cb3ca",15.5,2.0,133.2666461824511,"adult","Male","false"
"Republic of Korea","9c9358f40aa",22.0,3.0,155.6826976108167,"adult","Female","false"
"Russia","1ce0fc73b8a",28.0,5.0,105.07825474583174,"adult","Female","true"
"Venezuela","1afb919e77a",44.0,5.0,134.2679962411077,"adult","Female","false"
"United States","14314ac92ba",28.0,14.0,165.98179772683687,"adult","Male","true"
"China","71305e4d2ca",22.0,6.0,103.60029284218237,"adult","Female","false"
"Brazil","4a251e290ca",42.0,5.0,126.6136453586845,"adult","Male","false"
"Italy","363a2f234ca",15.5,7.0,123.92484402171118,"adult","Male","true"
"Brazil","36092dcfe8a",44.0,5.0,110.06727512957917,"senior citizen","Female","false"
"United States","3b0b3413f3a",10.0,2.0,171.01670410872987,"adult","Female","false"
"South Africa","3eaf15d10fa",22.0,4.0,89.54197934556515,"senior citizen","Male","false"
"United States","3695a51152a",28.0,4.0,181.10377076714133,"middle age","Female","false"
"China","959e85cbb5a",10.0,5.0,70.30756770559609,"middle age","Female","true"
"China","a5914ce4f8a",15.5,1.0,63.72308405958131,"middle age","Female","false"
"Germany","dc4d8d9e56a",22.0,12.0,137.86602635224867,"senior citizen","Female","true"
"Spain","da24247295a",22.0,1.0,130.00952533675863,"adult","Female","true"
"United States","8f15985675a",22.0,10.0,175.0575665259898,"middle age","Female","false"
"Spain","3753805255a",22.0,5.0,154.24443787527994,"middle age","Female","false"
"Japan","8165e83935a",15.5,4.0,136.67565028302153,"senior citizen","Female","false"
"France","ccefb93ccca",22.0,4.0,141.48652843879282,"adult","Female","true"
"Turkey","d94a158bf8a",22.0,5.0,89.71657134253755,"senior citizen","Female","true"
"India","4ea24d60e3a",10.0,7.0,77.97006812812617,"middle age","Female","false"
"United States","f287ceff73a",42.0,5.0,181.6032882332998,"middle age","Female","true"
"United States","9e03facac9a",28.0,1.0,127.67927045258313,"middle age","Female","false"
"Japan","58e61443b7a",42.0,6.0,149.53446591893962,"senior citizen","Male","true"
"Russia","1c51ee670da",15.5,7.0,96.03516208599291,"senior citizen","Female","false"
"China","77afdde7f9a",78.0,5.0,144.23281771380653,"middle age","Female","true"
"Canada","9c30bb0c21a",44.0,4.0,169.31764003669065,"senior citizen","Female","true"
"United States","22c029316aa",10.0,11.0,149.22690348494598,"senior citizen","Female","false"
"Poland","132d8f8caba",44.0,9.0,160.5600208603917,"adult","Female","false"
"France","85a8a417afa",44.0,2.0,173.63413817656402,"adult","Female","false"
"Italy","c785154ebca",22.0,5.0,149.16374364223594,"middle age","Female","false"
"Zambia","b0808dbd00a",15.5,7.0,79.90247791673241,"adult","Female","false"
"Peru","d3fd817daea",44.0,5.0,123.13662376604555,"middle age","Female","false"
"United States","0a57b4fb7ea",42.0,7.0,174.47029476383202,"senior citizen","Female","true"
"Italy","d57154e8e7a",44.0,5.0,154.15872236824185,"senior citizen","Female","false"
"Italy","bb2f8d37aea",15.5,7.0,125.22443454475675,"senior citizen","Female","false"
"Indonesia","a5453a84a7a",44.0,10.0,113.4702555682039,"middle age","Female","false"
"Italy","144d938f45a",15.5,4.0,173.91302547945526,"middle age","Male","false"
"Indonesia","be77b284aba",22.0,3.0,67.52010508223779,"senior citizen","Female","true"
"Netherlands","9836ea55eaa",15.5,4.0,145.6936469263613,"adult","Female","true"
"United States","68698d9cc8a",22.0,6.0,161.87049289302956,"young adult","Female","true"
"Spain","57f72a6806a",15.5,6.0,125.95267525286701,"senior citizen","Female","false"
"Republic of Korea","36120d1076a",57.0,6.0,177.1369935803997,"middle age","Male","true"
"United Kingdom","4aaec03142a",22.0,6.0,169.74406419185465,"adult","Female","false"
"Sri Lanka","acef159defa",15.5,2.0,71.04462623446517,"senior citizen","Female","false"
"United States","5e34a946b0a",15.5,12.0,159.79267372068395,"adult","Female","true"
"Argentina","32ba81e7cca",22.0,12.0,126.30013422712258,"adult","Female","false"
"Republic of Korea","6438eeb95ba",44.0,2.0,160.01876077509766,"adult","Female","false"
"India","5219187181a",57.0,6.0,126.98097383719224,"adult","Female","false"
"Egypt","639b60e84aa",10.0,13.0,68.69874226705909,"middle age","Male","true"
"Finland","dbcec008e4a",15.5,4.0,136.54699826176667,"senior citizen","Female","false"
"Republic of Korea","b66d43a69ea",22.0,6.0,169.85572576251548,"adult","Female","false"
"China","fee6d67405a",15.5,9.0,107.2557710322539,"senior citizen","Female","false"
"Netherlands","1c1cd66c54a",22.0,3.0,153.6788683088761,"adult","Female","false"
"France","4b7b89d0b0a",22.0,9.0,139.64748273872812,"senior citizen","Female","false"
"China","09753e4150a",42.0,14.0,96.17388112506396,"adult","Female","true"
"Republic of Korea","c4abea937ba",22.0,5.0,140.4512306916613,"middle age","Female","true"
"United States","1f9e71499aa",28.0,6.0,163.4186929730585,"senior citizen","Female","true"
"United States","982b859b08a",22.0,6.0,177.44955729180913,"middle age","Female","false"
"Japan","a0c48d6cc8a",10.0,9.0,171.30838923637492,"adult","Female","false"
"Tunisia","109a0990eda",15.5,6.0,102.6599939884477,"middle age","Female","false"
"Japan","ce64a56c5ba",10.0,9.0,125.56800921443605,"young adult","Male","true"
"South Africa","de7ca80078a",44.0,12.0,124.54530913276557,"adult","Male","false"
"United States","136755314fa",28.0,5.0,165.1825431448558,"middle age","Female","true"
"United States","bf8fc6586aa",22.0,9.0,155.9806941177074,"middle age","Male","true"
"United States","66ec331ed0a",22.0,3.0,160.45504904960453,"adult","Female","false"
"United States","42dfa723aaa",28.0,10.0,161.61976896850763,"middle age","Male","true"
"United States","d44640f33ea",28.0,5.0,161.6604743470655,"young adult","Female","true"
"United States","c9d28e6170a",42.0,4.0,175.8273491970071,"senior citizen","Female","true"
"Taiwan","d8476a4d65a",28.0,3.0,150.09527840479714,"senior citizen","Female","false"
"Belgium","74f3fda8eca",42.0,6.0,162.34336125042597,"adult","Male","true"
"China","1983db7e37a",44.0,7.0,102.43465969241458,"senior citizen","Female","false"
"Germany","97247762c0a",44.0,3.0,162.2099875320442,"senior citizen","Male","true"
"Republic of Korea","772edc8d17a",22.0,7.0,140.30558304316256,"middle age","Female","true"
"United Kingdom","15a65f76b2a",22.0,6.0,180.6182458365315,"adult","Male","false"
"Serbia","37ad2727e8a",22.0,3.0,81.72442171863153,"middle age","Female","true"
"Brazil","de86d0d70da",22.0,9.0,131.0888328667309,"senior citizen","Male","false"
"Republic of Korea","82102f2603a",42.0,5.0,154.86701371978853,"senior citizen","Female","true"
"South Africa","a0fa41ecd3a",10.0,12.0,88.24648974511652,"middle age","Female","false"
"United States","547bd2e0a5a",22.0,4.0,155.62942209086486,"middle age","Male","true"
"United States","d310dac294a",22.0,5.0,159.70402976037946,"middle age","Female","true"
"Malaysia","de1086005da",28.0,5.0,106.03749262812477,"senior citizen","Female","false"
"Denmark","e30f93e3a9a",42.0,7.0,162.01413914449034,"adult","Female","true"
"Japan","61ebb1fc78a",22.0,14.0,136.23471809308992,"senior citizen","Female","true"
"Brazil","49a3a96d69a",28.0,10.0,92.57056849153943,"senior citizen","Female","false"
"China","27a8c1aab2a",22.0,7.0,92.93970722420232,"adult","Female","false"
"Thailand","fc075eb647a",57.0,6.0,114.80159982500248,"middle age","Female","true"
"China","55b0451b69a",42.0,4.0,96.61989719428962,"middle age","Female","true"
"United States","3d1d609813a",10.0,4.0,151.76003156350305,"senior citizen","Female","false"
"United States","e128e159d2a",28.0,5.0,166.70484918999801,"senior citizen","Female","false"
"Thailand","405e3f81dda",22.0,2.0,78.26370423951471,"adult","Female","false"
"Japan","e1268e88a4a",22.0,6.0,174.59997202733229,"adult","Male","false"
"United States","45342b3e43a",28.0,5.0,165.632986822681,"adult","Male","true"
"Japan","00bd012313a",44.0,2.0,178.70704371322483,"adult","Female","false"
"China","3c33fb8d95a",42.0,4.0,100.8115547268354,"senior citizen","Female","false"
"Japan","c37c84dc36a",44.0,3.0,163.05234566885122,"senior citizen","Female","false"
"Spain","b902e7f7a1a",22.0,9.0,151.74013076662624,"adult","Female","false"
"Germany","8499eef319a",22.0,4.0,154.35761803571643,"young adult","Female","false"
"Italy","d7a37a6682a",28.0,5.0,137.03226588138193,"senior citizen","Female","false"
"Italy","a80fb63c1aa",15.5,3.0,136.61294373404698,"adult","Female","false"
"France","8a2d452025a",42.0,6.0,159.82935060016328,"senior citizen","Female","false"
"United States","3dc6f706e0a",22.0,1.0,161.21032870183572,"adult","Male","true"
"Germany","78e3ce56ada",28.0,9.0,169.56526274084143,"adult","Female","false"
"United States","aa515ed7bba",15.5,13.0,182.2125312915819,"middle age","Male","false"
"United Kingdom","7a7855776ea",15.5,6.0,160.94034859203606,"adult","Male","false"
"Switzerland","1025a22bb5a",22.0,3.0,178.81937178969784,"adult","Female","false"
"United States","c8552b86dda",42.0,1.0,181.4615160856864,"senior citizen","Male","false"
"South Africa","9a4db5daa6a",15.5,11.0,115.55739475393355,"senior citizen","Female","false"
"Mexico","5ffb7b5d14a",15.5,6.0,94.13592620133701,"senior citizen","Male","true"
"France","98ff84e58da",22.0,7.0,139.6335072480125,"adult","Female","true"
"France","07b84056bca",22.0,7.0,180.27301789646327,"adult","Female","false"
"China","29cc3ea562a",22.0,7.0,100.3716823253832,"young adult","Female","false"
"India","362354cd6da",28.0,3.0,90.337123150515,"middle age","Female","false"
"Japan","9b4ef50c8aa",15.5,8.0,155.9945291810254,"middle age","Female","false"
"Venezuela","1f377f8658a",28.0,4.0,102.71531892252077,"adult","Male","true"
"United Kingdom","a9796b50f0a",15.5,6.0,137.65113754015945,"adult","Female","true"
"Portugal","fde464edf4a",42.0,11.0,136.06581344434113,"senior citizen","Female","false"
"United States","67f6dda221a",15.5,6.0,155.2648899576271,"middle age","Female","true"
"China","8677c221d9a",44.0,5.0,102.87437989495135,"senior citizen","Female","false"
"United States","2caea643fca",15.5,7.0,157.47265645990763,"adult","Male","true"
"Netherlands","d9034c781ba",10.0,7.0,139.9470974023516,"adult","Female","true"
"Germany","1f3e320c84a",22.0,9.0,142.34367134955133,"senior citizen","Male","false"
"Japan","d693f52ef0a",44.0,5.0,162.43771006019728,"adult","Female","true"
"Israel","187a6a7aa5a",42.0,6.0,150.13376895386935,"senior citizen","Female","true"
"Algeria","9b3c1d7953a",102.0,5.0,172.81068538327781,"senior citizen","Female","false"
